162,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0610,GUI_NO.D0610.xlsx
163,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0611,GUI_NO.D0611.xlsx
164,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0612,GUI_NO.D0612.xlsx
165,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0615,GUI_NO.D0615.xlsx
166,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0616,GUI_NO.D0616.xlsx
167,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0617,GUI_NO.D0617.xlsx
168,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0618,GUI_NO.D0618.xlsx
169,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0867,GUI_NO.D0867.xlsx
170,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0868,GUI_NO.D0868.xlsx
171,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0869,GUI_NO.D0869.xlsx
172,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0870,GUI_NO.D0870.xlsx
173,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0871,GUI_NO.D0871.xlsx
174,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0872,GUI_NO.D0872.xlsx
175,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0884,GUI_NO.D0884.xlsx
176,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0885,GUI_NO.D0885.xlsx
177,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0886,GUI_NO.D0886.xlsx
178,Academic_Building,Phase_1_Academic_Building_Elect,Meter_D0887,GUI_NO.D0887.xlsx
179,Academic_Building,Phase_1_Academic_Building_Elect,Meter_H0165,GUI_NO.H0165.xlsx
180,Academic_Building,Phase_1_Academic_Building_Elect,Meter_M0560,GUI_NO.M0560.xlsx
181,Academic_Building,Phase_1_Academic_Building_Elect,Meter_M0561,GUI_NO.M0561.xlsx
182,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0627,GUI_NO.D0627.xlsx
183,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0628,GUI_NO.D0628.xlsx
184,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0629,GUI_NO.D0629.xlsx
185,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0630,GUI_NO.D0630.xlsx
186,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0631,GUI_NO.D0631.xlsx
187,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0632,GUI_NO.D0632.xlsx
188,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0641,GUI_NO.D0641.xlsx
189,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0642,GUI_NO.D0642.xlsx
190,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0643,GUI_NO.D0643.xlsx
191,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0644,GUI_NO.D0644.xlsx
192,Academic_Building,Phase_2_Academic_Building_Elect,Meter_D0638,GUI_NO.D0638.xlsx
193,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0131,GUI_NO.M0131.xlsx
194,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0132,GUI_NO.M0132.xlsx
195,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0133,GUI_NO.M0133.xlsx
